"Area","Perimeter","MajorAxisLength","MinorAxisLength","AspectRation","Eccentricity","ConvexArea","EquivDiameter","Extent","Solidity","roundness","Compactness","ShapeFactor1","ShapeFactor2","ShapeFactor3","ShapeFactor4","class"
83039,1114.391,434.388310674847,247.811190581874,1.75290030145483,0.821309339585111,85152,325.159251068247,0.70702779102241,0.975185550544908,0.840265983898197,0.748545122135292,0.00523113610080622,0.00101308928191792,0.560319799872539,0.982184746107686,"CALI"
67718,1046.454,353.627789031567,244.306987500395,1.44747308560299,0.72298939084012,69018,293.634527074688,0.766456899674031,0.98116433394187,0.777094262243082,0.830349130306829,0.0052220648724352,0.0015313165134509,0.689479678201307,0.9980032772666,"BARBUNYA"
68932,1019.142,400.269769752568,222.479088193632,1.79913435012013,0.831300756830143,70319,296.254870504578,0.772684982793602,0.980275601188868,0.833990961451877,0.740138009142463,0.00580673373400696,0.00107488624446833,0.547804272577369,0.985573483936513,"CALI"
70339,1030.51,395.268962676146,230.150806756088,1.71743461709891,0.812999921003421,72125,299.263088831761,0.780226728192386,0.975237435008666,0.8323416608563,0.757112541307613,0.00561948510323073,0.00113898511306559,0.573219400205273,0.984466841105207,"CALI"
66832,1016.277,396.190231675189,217.042670694207,1.82540249070831,0.836593354807769,67791,291.707293795922,0.764126134778532,0.985853579383694,0.813148992316181,0.736280883459726,0.00592815165901349,0.00107466515457505,0.542109539348235,0.989568103363003,"CALI"
100725,1223.39,484.269336967103,266.438299524179,1.81756653541154,0.835042011329922,101676,358.115977224487,0.748039390428661,0.990646760297415,0.845701863549052,0.739497527279564,0.00480783655464982,0.000886903487134034,0.54685659285259,0.993948242838039,"CALI"
65019,985.505,384.250081702671,217.584556861733,1.76598048705657,0.824228274518128,66378,287.723412254087,0.780380954667115,0.979526349091566,0.841264350632432,0.748792065259013,0.00590981223492626,0.00114603631663152,0.560689556994859,0.990166816949311,"CALI"
75710,1077.037,367.91453118384,263.14464240765,1.39814562750583,0.698886002723606,77071,310.478607849074,0.776098901098901,0.982340958337118,0.820166193348945,0.8438878639831,0.00485952359244274,0.00152024093649759,0.712146726977959,0.995684832466819,"BARBUNYA"
78114,1072.209,411.03036428053,243.347578967779,1.689066996368,,78908,315.369360904706,0.807004494033783,0.989937648907589,0.853846582996914,0.767265361177707,0.00526192954247037,0.00112488249771002,0.588696134463157,0.994347211611136,"CALI"
67513,1021.125,389.420659758325,224.046115230007,1.73812725723248,0.817920071159639,69075,293.189736149997,0.779974121398369,0.97738689829895,0.813653416873702,0.752886958621946,0.00576808406911743,0.00114322165421628,0.566838772463004,0.985237920874149,"CALI"
70037,1019.075,382.372076849295,236.24496178766,1.6185406620141,0.786303437038395,71309,298.619955787648,0.703924820342731,0.982162139421391,0.847471503582592,0.780966953048047,0.00545957246668611,0.00125276330901274,0.609909381753151,0.987163134511355,"CALI"
54358,923.33,326.41776563517,214.264781646932,1.52343172371204,0.75440195376289,55744,263.079370481066,0.71404363760558,0.975136337543054,0.801234129597503,0.805959105715785,0.0060049627586587,0.0015629392809086,0.649570080086187,0.989575666777468,"BARBUNYA"
81718,1091.632,413.182329964115,254.235255803724,1.62519682275342,0.788285161362887,82978,322.562535203126,0.724778046811945,0.984815252235532,0.861737667609715,0.780678436154665,0.00505619728779602,0.00115849058324343,0.609458820676894,0.990490538963134,"CALI"
71896,1080.446,360.632978982494,254.712798316696,1.41584161206577,0.707918936118665,73431,302.557152135393,0.718241758241758,0.979096022116,0.773942080673582,0.838961408879026,0.00501603676118969,0.00153288089220396,0.70385624558828,0.996548961416268,"BARBUNYA"
73658,1040.73,405.862881137685,234.026890030187,1.73425746539354,0.817015537979078,75124,306.242189102192,0.680657204110298,0.980485597146052,0.854581799465162,0.754545939859679,0.00551009912212774,0.0011017471111987,0.569339575358727,0.98738140890986,"CALI"
69575,1076.93,363.902803885369,244.231060641529,1.48999395461615,0.7413273123995,71278,297.633400889331,0.73228363031649,0.976107634894357,0.753855536104262,0.817892573817832,0.00523036728545266,0.00144376666245427,0.668948262306359,0.996728866787455,"BARBUNYA"
85681,1126.8,439.173995612134,250.054141741354,1.75631562250386,0.822078792270383,86751,330.291443171714,0.782760825872465,0.987665848232297,0.848009493026287,0.752074226779624,0.00512568709062843,0.00101152047096245,0.56561564258617,0.993399589406647,"CALI"
79463,1068.778,412.61497529048,246.972613325549,1.6706912144408,0.801081972999661,80593,318.08086069943,,0.985978931172683,0.87417787388193,0.770890248167803,0.00519254213017983,0.00113117552288454,0.594271774720217,0.99284463301521,"CALI"
72943,1038.417,394.68735640261,238.019210906405,1.65821638891917,0.79769764197623,74613,304.75221428501,0.782087983960029,0.977617841394931,0.850060637224623,0.772135740710531,0.00541090106525108,0.00118638044140268,0.596193602082601,,"CALI"
95037,1190.613,461.322929388332,264.914811693848,1.7414010429944,0.818679815320763,96528,347.85753781253,0.774863432531594,0.984553704624565,0.842483380266161,0.754043459911593,0.00485414027576978,0.000968004988189924,0.568581539435447,0.99012848580025,"CALI"
70626,995.284,375.060985275317,241.005832706207,1.5562319843625,0.76622051265259,71282,299.872999929079,0.739849151477058,0.990797115681378,0.895943099966332,0.799531307445788,0.00531052282835382,0.00133862502468051,0.639250311585971,0.994821780903779,"CALI"
69020,1017.811,386.199132132388,228.859512359626,1.68749434161828,0.805500877834807,69789,296.443912701241,0.702450740921674,0.988981071515568,0.837241097976547,0.767593420172733,0.005595466996992,0.00119823244360073,0.589199658692474,0.994271090126974,"CALI"
73431,1036.849,387.166004875499,243.139602977158,1.59236093229893,0.778214689169939,74546,305.769934770323,0.703281232042294,0.985042792369812,0.858337882271099,0.789764418672681,0.00527251439957919,0.00126528334479751,0.623727837001398,0.993199840028343,"CALI"
71973,1022.505,379.768496121678,242.107250720725,1.56859612833218,0.770439821868555,72745,302.719126837443,0.803046025104603,0.989387586775723,0.865064696570799,0.797114900074418,0.00527654114906531,0.00131405275497238,0.635392163920649,0.996673688298536,"BARBUNYA"
62596,950.343,363.779254437384,221.283924607616,1.64394795095235,0.793713505691055,63740,282.311357444652,0.791172678783589,0.98205208660182,0.870954937591824,0.776051283851441,0.00581154154318781,0.00130026776560395,0.602255595167471,0.990076851625153,"CALI"
73503,1019.705,390.011051653084,241.585184939286,1.61438314916165,0.785050600057851,74243,305.919803635967,0.731227616394747,0.990032730358418,0.888312618700279,0.784387525274754,0.00530605623788259,0.00123900860878407,0.615263789806653,0.993271494553199,"CALI"
76281,1082.67,426.217557652273,231.780529776046,1.83888421544337,0.839209644870891,78073,311.647213547535,0.817614714299495,0.977047122564779,0.817775388182648,0.731192809757007,0.00558746683515257,0.000985195386396322,0.534642925040347,0.983146435755167,"CALI"
71674,1019.105,372.571132526775,246.165602844872,1.51349793887151,0.750631499547357,72554,302.089673986629,0.674572474612004,0.987871102902666,0.867228699443632,0.81082415574674,0.00519813506329736,0.00138590683458283,0.657435811542415,0.995027745709761,"BARBUNYA"
98240,1198.223,472.245655991278,267.693994297512,1.76412495629779,0.823818772787433,99642,353.670825591796,0.784551741762366,0.985929628068485,0.859850433408609,0.748912819217817,0.00480706083053011,0.000932791196592001,0.560870410788779,0.989445488921477,"CALI"
73178,1033.997,398.300147369562,235.982898076606,1.6878347991144,0.805588803323257,73969,305.242728667907,0.735161744022504,0.989306331030567,,0.766363584557473,0.00544289468651182,0.00115810819422387,0.58731314373578,0.991287561974527,"CALI"
82805,1130.202,394.804477601921,268.001970398262,1.47314020495903,0.734302849019537,84138,324.700786112068,0.724656071691112,0.984156980199197,0.814618525987026,0.822434406226422,0.00476788210376089,0.00134558257049343,0.676398352545007,0.996429607702105,"BARBUNYA"
66234,1006.478,398.08482503982,213.512498506792,1.86445677805207,0.843996136778971,67144,290.399290643054,0.763821297599004,0.986447039199333,0.821641326491147,0.729490983772128,0.00601027908687109,0.00104991494043528,0.532157095404828,0.992183903516031,"CALI"
71051,1069.422,376.080592350469,241.686928780075,1.55606508903379,0.766162709217892,72335,300.773906602581,0.802292231255646,0.982249256929564,0.78069577773103,0.799759181197762,0.00529310765999732,0.00133575690559003,0.639614747910116,0.995282179654077,"BARBUNYA"
90176,1181.556,418.302293765887,275.528371810732,1.51818228742422,0.752421062240104,91791,338.8445796911,0.784493858092355,0.982405682474317,0.811693767533801,0.81004714710157,0.00463873196599857,0.00123202700968079,0.656176380527393,0.996195358342821,"BARBUNYA"
73404,1071.431,418.410250534307,226.888666361432,1.84412142415163,0.840208392256513,74942,305.713715004316,0.771796273709888,0.979477462571055,0.803528296183056,0.730655414426204,0.00570010150038563,0.00100210396279605,0.533857334630328,0.984497748232271,"CALI"
68043,1001.937,383.80830450613,227.356172698934,1.68813672375797,0.805666724913593,69027,294.338305937937,0.687900600521665,0.98574470859229,0.851750677844732,0.766888841336251,0.00564067287606557,0.00120348408406842,0.588118494966058,0.99282442927347,"CALI"
58481,926.502,348.739478814098,214.498943142398,1.62583308665807,0.788473062454187,59402,272.874186788815,0.697447823494335,0.984495471532945,0.856114656192943,0.782458549622011,0.0059632954090063,0.00137883229772822,0.612241381876581,0.995402295676202,"BARBUNYA"
80856,1106.265,432.725383071227,239.611218374443,1.80594792684123,0.8326990538134,81929,320.856754064966,0.736541019147735,0.98690329431581,0.83024022664061,0.741478930095841,0.00535180299632961,0.00099787269596591,0.549791003776072,0.992893923465357,"CALI"
71282,1025.671,399.781855898059,230.893019317856,1.73145925796789,0.816357067968609,71685,301.262445764174,0.831296356766339,0.994378182325452,0.851478306510682,0.753567079945201,0.005608454531271,0.00111560547543734,0.567863343977138,0.983232244189817,"CALI"
85702,1107.351,427.956415040147,257.057145230327,1.66482987530532,0.799503090967958,86542,330.331917112006,0.794530199786771,0.99029373021192,0.87827438503526,0.771882148515094,0.00499354058295193,0.00109343339721661,0.595802051196277,0.991909054599753,"CALI"
71161,1037.077,407.762973871217,223.724990138822,1.82260807618407,0.836042747979673,72221,301.006643187321,0.781868723493089,0.985322828540175,0.831438060203966,0.738190229312941,0.00573014676397489,0.00104958756935445,0.544924814653093,0.993184368099832,"CALI"
63164,965.899,351.869936594367,229.206011291117,1.53516888415048,0.758739538407018,63999,283.589320327215,0.714557219783701,0.986952921139393,0.85077761783102,0.805949275098585,0.00557073549164662,0.0014498502127615,0.649554234031934,0.997175448654024,"BARBUNYA"
77606,1067.024,407.859894779203,244.524520059117,1.6679713538773,0.800351775000433,78338,314.342214964387,0.806379883624273,0.990655875820164,0.856558023774349,0.770711263814154,0.00525552012446464,0.00114383212797273,0.59399585217001,,"CALI"
81209,1103.917,440.017737037394,237.981790531412,1.84895548543793,0.841121696723043,82641,321.55638726108,0.819762981506905,0.982672039302525,0.837415863947821,0.730780512226836,0.0054183370936398,0.000953221025479515,0.534040157050517,0.987416477822686,"CALI"
68897,1027.553,400.636293353807,220.582391872834,1.81626597641018,0.834782303732968,69754,296.179649729043,0.700229693471014,0.987713966224159,0.819977079094363,0.739273137861934,0.00581500345956728,0.0010713945780419,0.546524772364229,0.992634349310471,"CALI"
97743,1183.507,464.423494429097,269.753772637151,1.7216570870866,0.814020774725519,98773,352.775073979227,0.734981614744298,0.989572049041742,0.876907665896304,0.759597820116494,0.00475147575201392,0.000975760242993094,0.57698884832573,0.993376939889926,"CALI"
80058,1124.684,404.421233376897,253.245847317028,1.59695109578882,0.779667885138226,81137,319.269496620657,0.729059284218195,0.986701504862147,0.795341358562527,0.789447907951748,0.00505160300503256,0.00121032746474619,0.623227999369392,0.995264636519225,"BARBUNYA"
66664,999.648,384.578839597875,222.961420195689,1.72486719568048,0.814791013767624,67764,291.340421174654,0.780353045839771,0.983767192019361,0.838314600243679,0.757557075889269,0.00576891335050214,0.00117202051803792,0.5738927232299,0.98988873213899,"CALI"
73048,1044.333,398.694151166078,235.529468191735,1.69275697952801,0.806853007172256,74193,304.971477787373,0.717014468285596,0.984567277236397,0.841666788711688,0.764925888416997,0.00545797490918408,0.00115262686016145,0.585111614770532,0.99045176970572,"CALI"
69843,1006.281,386.315606881522,232.032790825326,1.66491815879739,0.799527019096413,70899,298.206085657114,0.782116461366181,0.985105572716117,0.866750706297863,0.771923474861242,0.00553120007561992,0.00121142386355376,0.595865851041854,0.992067875606845,"CALI"
83787,1117.773,442.898694100894,242.995187994666,1.82266446408238,0.8360538871926,85035,326.620455168878,0.715028161802355,0.985323690245193,0.842712187582342,0.737460867505906,0.00528600730543991,0.000964413856223855,0.543848531102563,0.991253391484042,"CALI"
70249,1056.843,378.126483039342,237.30592184936,1.59341359917421,0.778549302431259,71505,299.07157133051,0.706233035085956,0.982434794769596,0.790367475102328,0.790929979108058,0.00538266000995519,0.00129935810690482,0.625570231851873,0.996792114671336,"BARBUNYA"
63975,1027.084,339.185714468875,241.047507089327,1.40713222287414,0.703530294387827,65434,285.404099260035,0.794779735135538,0.977702723354831,0.762093453503415,0.841439032026879,0.00530184782288198,0.0016394479626104,0.70801964461833,0.99627725637035,"BARBUNYA"
58634,930.427,351.837467142445,214.94190604348,1.63689563202846,0.791698123930412,59677,273.230905034554,0.748837803320562,0.982522579888399,0.85112780285983,0.776582742178319,0.00600057078047626,0.00134624240436104,0.603080755449197,0.987180254355217,"CALI"
77315,1086.568,429.582924283736,233.391900314995,1.84060768048914,0.839539386155681,79121,313.752315371854,0.724900615061506,0.977174201539414,0.822924141113677,0.730364960141253,0.00555626882602,0.000975265205340413,0.533432975002134,0.981840830815098,"CALI"
66985,998.738,371.817397998704,230.625958431649,1.61220965986316,0.784390970289646,68002,292.041008942383,0.710068266621438,0.985044557513014,0.843886962284147,0.785442022116997,0.00555075610955743,0.00130313209057687,0.616919170107238,0.994603045401651,"CALI"
66026,1010.329,348.704281937521,242.292032328076,1.43919004924337,0.719168932719929,67246,289.942949872357,0.771412882195558,0.981857656961009,0.812829044481785,0.831486634638766,0.00528131769208373,0.00155719552318934,0.691370023582901,0.995012858285668,"BARBUNYA"
69714,1023.301,370.486592542224,240.056147281452,1.54333307743979,0.761684342333456,70851,297.930565101446,0.730563269583443,0.983952237794809,0.836610033996891,0.804160180418652,0.00531437864047715,0.00137088970197552,0.646673595770959,0.998032750660251,"BARBUNYA"
72575,1045.603,412.245964684876,226.372174836651,1.82109822014278,0.835744041465001,73615,303.982499429086,0.784586112582567,0.985872444474632,0.834186711414598,0.737381382644831,0.00568027509038755,0.00103589993283359,0.543731303471203,0.990188108987321,"CALI"
61974,991.559,362.965492328466,218.775097664299,1.6590804721542,0.797934992228303,63233,280.905228761262,0.794905340926581,0.980089510224092,0.792104116347177,0.773917175870418,0.00585673818582738,0.00129602540238861,0.598947795107243,0.99370259070224,"BARBUNYA"
73591,1051.278,412.853267214354,228.22030788636,1.80901196321201,0.833321961369082,74305,306.102877047252,0.731375472073146,0.990390956194065,0.836757119692933,0.741432613850004,0.00561010540982394,0.00104577324556795,0.54972232088045,0.994454254917405,"CALI"
86371,1139.925,435.220419449195,254.907958774685,1.70736300875521,0.810528984662219,87429,331.618715874603,0.780479650112051,0.9878987521303,0.835266868474107,0.761955783908973,0.00503896469242216,0.00104770775459392,0.580576616632337,0.991255038986306,"CALI"
70648,1017.479,367.611946249731,245.767533696383,1.49577098618678,0.743665808719441,71492,299.919701514338,0.77099703160468,0.988194483298831,0.857548766977524,0.815859507760918,0.00520343033418824,0.0014221029039266,0.665626736403887,0.995625159943128,"BARBUNYA"
86838,1185.231,402.677152368782,275.524308372936,1.4614941046281,0.729265067408587,88351,332.514023141449,0.70873699245052,0.98287512308859,0.77680796944894,0.825758355509886,0.0046371076299406,0.00132996081771117,0.681876861694391,0.996559013448666,"BARBUNYA"
68234,988.005,383.972463713434,228.175213095869,1.68279656016846,0.804281199731538,69335,294.751127386239,0.788103488103488,0.984120574024663,0.878400168299514,0.767636107380392,0.0056272893823231,0.00120531507946822,0.58926519335412,0.991613440403315,"CALI"
85044,1121.92,421.668817114803,258.064387901244,1.63396747821,0.790852124733205,86103,329.061367897323,0.784647322046409,0.987700776976412,0.849043150377669,0.780378710830146,0.00495824299321296,0.00113430336879093,0.608990932316921,0.995071377930638,"CALI"
71643,1058.745,384.272102730702,237.909372459639,1.61520371710406,0.785298797545909,72779,302.024337932328,0.725969235757858,0.984391101828824,0.80315780222456,0.785964778046839,0.0053637075880505,0.00126257502077412,0.617740632330217,0.997776965545977,"BARBUNYA"
76385,1057.34,384.838454542896,254.360942701593,1.51296205484807,0.750425441851194,77525,311.859587995295,0.82355795148248,0.985295066107707,0.858595528840816,0.810364931866584,0.00503814171032135,0.00134020951585541,0.656691322799133,0.993549053143076,"BARBUNYA"
107911,1298.822,498.597779402927,279.350337247076,1.78484760146158,0.828308741351971,110337,370.670409544539,0.731897721106891,0.978012815284084,,0.743425712782793,0.00462045370168868,0.00087059205049825,0.552681790426604,0.986452768014417,"CALI"
82961,1110.823,439.324090230012,241.859295449732,1.81644492684516,0.834818076101482,83863,325.006501274627,0.778844890065529,0.989244362829853,0.844878221794836,0.739787570275207,0.00529554959836564,0.000978405585403565,0.547285649133694,0.994114240904062,"CALI"
87979,1148.631,443.738691573358,255.65395283242,1.73570049145387,0.817353658477485,89768,334.691412955658,0.692835317835318,0.980070849300419,0.837968742511846,0.754253391267162,0.00504368873905543,0.00100692500526388,0.568898178238014,0.987436847554935,"CALI"
77003,1080.39,429.379821461366,231.646503347044,1.85359940796553,0.841991434809755,78457,313.118611173532,0.732273954886074,0.981467555476248,0.829003564577552,0.729234573967294,0.0055761440653139,0.000972708592283872,0.531783063869261,0.985712772354161,"CALI"
103602,1260.637,484.998751515297,275.537823122657,1.76018938532224,0.822945251420487,104732,363.194387778297,0.791459129106188,0.989210556467937,0.819215015913729,0.748856335492737,0.00468136475661953,0.000908126350440542,0.560785811207611,0.987089232326955,"CALI"
75795,1060.79,413.520763862569,236.438883673738,1.74895413748098,0.820413764437383,77332,310.652846909861,0.799778410889522,0.980124657321678,0.846431051737526,0.75123881085958,0.00545577892819538,0.00107188598643713,0.564359750941716,0.987039321437251,"CALI"
58877,964.919,376.850338385294,202.268878844579,1.8631157721246,0.843750685568167,60278,273.796502306681,0.713816347809219,0.976757689372574,0.794646218144094,0.726539091034991,0.00640063757299615,0.00110011717332917,0.527859050801951,0.983462523007836,"CALI"
76729,1058.497,397.617178328641,247.164879759344,1.60871228434957,0.783322762087181,77498,312.561029285457,0.8055030654237,0.990077163281633,0.860577801262904,0.786085326090003,0.00518209775089785,0.00122057401800574,0.617930139894026,0.994071806917368,"BARBUNYA"
80946,1093.51,422.837809518165,245.39768518042,1.72307171197352,0.814360822651153,81704,321.035275613339,0.678280542986425,0.990722608440223,0.850667300223769,0.759239756679203,0.00522370233882052,0.00107071515481263,0.576445008122295,0.993256087003871,"CALI"
63464,954.362,359.211456858186,226.245936801142,1.58770346083127,0.77672446739015,64109,284.261982099387,0.738726574321965,0.989939010123384,0.875610635526301,0.791349988070152,0.00566008220184965,0.00136923156326779,0.626234803618629,0.994275164998289,"CALI"
65170,978.084,380.256455513922,220.031684068816,1.72818954289781,0.815582908477156,66112,288.05732264671,0.701386198286625,0.985751452081317,0.856062111303773,0.757534338917128,0.00583483896752988,0.00118527175125128,0.57385827463861,0.991735869335827,"BARBUNYA"
68545,1007.411,387.444769292431,226.716537550075,1.70893916023597,0.810919057989672,69351,295.422078717674,0.783568440064931,0.988377961384839,0.848735304062382,0.762488236083785,0.00565241475370093,0.00117854555594892,0.581388310166161,0.993557250546368,"CALI"
54614,925.529,339.952292893806,205.370603803735,1.6553113571146,0.796896426069306,55585,263.698131385427,0.769753347427766,0.98253125843303,0.801186803870956,0.775691580547161,0.00622463640996458,0.00139011286246352,0.601697428131753,0.995996586333135,"BARBUNYA"
74211,1045.059,414.24547003649,229.722663602757,1.80324162857878,0.832145839668752,74880,307.389622229413,0.773692112012344,0.991065705128205,0.853879384467348,0.742047033615926,0.0055819955267614,0.00104398673391307,0.550633800098196,0.992925790439592,"CALI"
69338,1015.684,406.043125565307,218.588183279468,1.85757125327391,0.842729428367211,69920,297.126039843106,0.737011054421769,0.991676201372998,0.844625039904037,0.731759808590372,0.00585599708046536,0.00103574971905758,0.535472417468217,0.994678169610045,"CALI"
61129,964.969,369.34816881993,210.947344889431,1.75090219321568,0.820856751263829,61796,278.983619824024,0.750113506681556,0.989206421127581,0.824955328271546,0.75534047106658,0.00604211043563497,0.0012132196638342,0.570539227231082,0.998958384274482,"CALI"
75051,1077.341,370.173599501845,258.936253544272,1.4295935560779,0.714633072042666,76431,309.124410346253,0.792153510021849,0.981944498959846,0.812568479250046,0.8350795701321,0.00493229403341521,0.00147958580935539,0.697357888452013,0.996938343611091,"BARBUNYA"
74528,1053.985,418.457662413743,228.965192826376,1.82760382592763,0.837025071421365,75854,308.045445981631,0.785431245257567,0.982519049753474,0.843063855985869,0.736144832919935,0.00561477112513073,0.00101710290059309,0.541909215034719,0.990395354702892,"CALI"
87174,1143.707,461.747866097154,241.760751816167,1.9099372525457,0.851978107530056,88169,333.156695974647,0.742032686414709,0.988714854427293,0.837466184143252,0.721512150755774,0.00529685303068752,0.000885466801322576,0.520579783688223,0.994274721788322,"CALI"
72924,1041.775,389.401217624935,238.910123836066,1.62990672547695,0.789669826324443,73829,304.712521174085,0.725467568643056,0.98774194422246,0.844369395877055,0.782515583881864,0.00533982252241971,0.0012350330135329,0.612330639017974,0.998041826750995,"BARBUNYA"
59619,944.089,335.836774791918,226.706349333076,1.4813734850386,0.737772705376529,60673,275.516366877842,0.737539432176656,0.982628187167274,0.840559916820173,0.820387722721998,0.00563304944383364,0.00157398263151671,0.673036015592986,0.997017707975479,"BARBUNYA"
63653,1016.303,355.137170605332,228.644414654306,1.55322915340956,0.765176974464964,64755,284.68494294751,0.71666779256457,0.982982009111266,0.774430280850812,0.801619674060771,0.00557926838649132,0.00142111913133716,0.642594101841297,0.998095892788935,"BARBUNYA"
92041,1193.866,440.905883418351,266.891299604547,1.65200545717167,0.79597851315624,93687,342.330601812004,0.684065403195838,0.982430860204724,0.81148411766468,0.776425569915078,0.00479032043783044,0.00107385006145571,0.602836665617954,0.995889461384035,"BARBUNYA"
65458,1022.133,387.375302514468,215.989223637657,1.7934936567221,0.830129274322538,66482,288.693114083579,0.684477998996152,0.984597334616889,0.787331769592817,0.745254310767003,0.00591792145367209,0.00112607403999408,0.555403987716801,0.99611352888824,"BARBUNYA"
97054,1265.438,428.82189658756,288.692278165726,1.48539441135101,0.739440543074652,99061,351.529501997665,0.774362902324988,0.979739756311767,0.761625646174228,0.819756418212396,0.00441838457546892,0.00123078609002572,0.672000585200417,0.998185913681307,"BARBUNYA"
66906,1019.347,369.027730369771,231.279693313115,1.59559071133049,0.779238791668222,67928,291.868746151504,0.756410256410256,0.984954657873042,0.80915334164121,0.7909127746553,0.00551561489806252,0.00133133717694959,0.625543017112946,0.998110627643066,"BARBUNYA"
80219,1123.513,394.265735361233,261.41405999975,1.50820401688268,0.74858372885076,81677,319.590367563088,0.795712897018271,0.982149197448486,0.798602938666081,0.810596353929348,0.00491486724293787,0.00130891106173518,0.657066449003552,0.990990257745997,"BARBUNYA"
77685,1089.383,386.362487699966,259.732748860362,1.48753859263116,0.740322879644083,79154,314.502168566055,0.765671200473093,0.981441241124896,0.82259458555427,0.81400803281473,0.00497345031473214,0.00134695258746969,0.662609077486907,0.985656574589504,"BARBUNYA"
77128,1077.519,427.979781601802,232.024331101227,1.84454699026838,0.84028912325263,78614,313.372652933107,0.79232412886259,0.981097514437632,0.834780047371751,0.732213684862041,0.00554895474538173,0.000983880405613289,0.536136880299249,0.988929668927859,"CALI"
57516,957.43,340.922520393853,215.489180255854,1.58208648800404,0.774905833293745,58509,270.613461703197,0.69026102610261,0.983028252063785,0.788468733307267,0.793768218628001,0.00592743793716275,0.0014515152521674,0.63006798490387,0.996822045440344,"BARBUNYA"
81239,1076.372,415.9077566212,250.409948952631,1.66090747736175,0.798435391704891,82256,321.615776004132,0.797704264490726,0.987636160280101,0.881149601802156,0.773286313813697,0.00511955780624084,0.00112920686290275,0.597971723131575,0.993175706200126,"CALI"
74797,1041.356,403.882997219169,238.587070406037,1.69281175434958,0.806867002332145,75662,308.600872046007,0.776579176876116,0.98856757685496,0.866753483954295,0.76408483192112,0.00539972187680213,0.00113531785441723,0.583825630371926,0.988306889584147,"CALI"
88647,1194.981,398.984855850718,283.370490131121,1.40799719711851,0.703971031205695,90537,335.959619481476,0.738669599780016,0.979124556811028,0.780102925399291,0.842036018547973,0.00450082750516902,0.00139570877159355,0.709024656532122,0.998304729085145,"BARBUNYA"
93156,1183.213,482.049643854135,249.138961524459,1.93486253978309,0.856086492935066,94313,344.397884763174,0.800914780934039,0.987732338065802,0.836170479519673,0.714444848479935,0.00517464944667155,0.000831640313027693,0.510431441519518,0.987614675323598,"CALI"
95349,1276.178,483.691255675137,252.017227370452,1.91927853790779,0.853538903776882,96842,348.428066250342,0.692666448730522,0.984583135416452,0.735704647500093,0.720352212619611,0.00507285084977437,0.000842580558658496,0.518907310225969,0.995927663680162,"BARBUNYA"
64181,1001.764,357.113080374874,229.206370524539,1.55804168774899,0.766845824136685,65138,285.863231669705,0.784858267909115,0.985308115078756,0.803684333251151,0.800483788971337,0.00556415575286883,0.00140925377200185,0.640774296405908,0.998353066238435,"BARBUNYA"
